Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port
1745878194.025282,192.168.12.1,192.168.12.167,TCP,53,56318
1745878194.025282,192.168.12.1,192.168.12.167,TCP,53,56319
1745878194.025282,192.168.12.1,192.168.12.167,TCP,53,56320
1745878194.025594,192.168.12.167,192.168.12.1,TCP,56318,53
1745878194.02563,192.168.12.167,192.168.12.1,TCP,56319,53
1745878194.025647,192.168.12.167,192.168.12.1,TCP,56320,53
1745878194.025701,192.168.12.167,192.168.12.1,TCP,56318,53
1745878194.025778,192.168.12.167,192.168.12.1,TCP,56318,53
1745878194.025906,192.168.12.167,192.168.12.1,TCP,56320,53
1745878194.025976,192.168.12.167,192.168.12.1,TCP,56320,53
1745878194.026147,192.168.12.167,192.168.12.1,TCP,56319,53
1745878194.026249,192.168.12.167,192.168.12.1,TCP,56319,53
1745878194.031444,192.168.12.1,192.168.12.167,TCP,53,56319
1745878194.031444,192.168.12.1,192.168.12.167,TCP,53,56319
1745878194.031444,192.168.12.1,192.168.12.167,TCP,53,56318
1745878194.031444,192.168.12.1,192.168.12.167,TCP,53,56318
1745878194.031444,192.168.12.1,192.168.12.167,TCP,53,56320
1745878194.031444,192.168.12.1,192.168.12.167,TCP,53,56320
1745878194.061579,3.17.45.182,192.168.12.167,TCP,443,59848
1745878194.061579,192.168.12.1,192.168.12.167,TCP,53,56319
1745878194.061579,3.17.45.182,192.168.12.167,TCP,443,59852
1745878194.062007,192.168.12.167,192.168.12.1,TCP,56319,53
1745878194.066931,192.168.12.1,192.168.12.167,TCP,53,56319
1745878194.067001,192.168.12.167,192.168.12.1,TCP,56319,53
1745878194.081557,3.143.53.1,192.168.12.167,TCP,443,50366
1745878194.081557,3.143.53.1,192.168.12.167,TCP,443,50366
1745878194.081557,3.143.53.1,192.168.12.167,TCP,443,50366
1745878194.084957,15.156.30.95,192.168.12.167,TCP,443,61608
1745878194.084957,15.156.30.95,192.168.12.167,TCP,443,61608
1745878194.084957,15.156.30.95,192.168.12.167,TCP,443,61608
1745878194.084957,15.156.30.95,192.168.12.167,TCP,443,61608
1745878194.085313,192.168.12.167,15.156.30.95,TCP,61608,443
1745878194.086493,192.168.12.167,15.156.30.95,TCP,61608,443
1745878194.101244,192.168.12.1,192.168.12.167,TCP,53,56318
1745878194.101584,192.168.12.167,192.168.12.1,TCP,56318,53
1745878194.105144,192.168.12.167,3.17.45.182,TCP,59852,443
1745878194.105165,3.143.53.1,192.168.12.167,TCP,443,50366
1745878194.105165,192.168.12.1,192.168.12.167,TCP,53,56318
1745878194.10518,192.168.12.167,3.17.45.182,TCP,59848,443
1745878194.105315,192.168.12.167,192.168.12.1,TCP,56318,53
1745878194.105451,192.168.12.167,3.143.53.1,TCP,50366,443
1745878194.106582,192.168.12.167,3.143.53.1,TCP,50366,443
1745878194.111171,192.168.12.167,3.143.53.1,TCP,50366,443
1745878194.121321,192.168.12.167,192.168.12.1,TCP,56320,53
1745878194.149209,192.168.12.1,192.168.12.167,TCP,53,56320
1745878194.149209,192.168.12.1,192.168.12.167,TCP,53,56320
1745878194.149327,192.168.12.167,192.168.12.1,TCP,56320,53
1745878194.205007,15.156.30.95,192.168.12.167,TCP,443,61608
1745878194.205007,3.143.53.1,192.168.12.167,TCP,443,50366
1745878194.205007,3.143.53.1,192.168.12.167,TCP,443,50366
1745878194.250841,192.168.12.167,3.143.53.1,TCP,50366,443
1745878194.29285,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878194.497689,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878195.042001,192.168.12.167,192.168.12.1,TCP,56321,53
1745878195.042401,192.168.12.167,192.168.12.1,TCP,56322,53
1745878195.042705,192.168.12.167,192.168.12.1,TCP,56323,53
1745878195.047906,192.168.12.1,192.168.12.167,TCP,53,56321
1745878195.048092,192.168.12.167,192.168.12.1,TCP,56321,53
1745878195.048326,192.168.12.167,192.168.12.1,TCP,56321,53
1745878195.048396,192.168.12.167,192.168.12.1,TCP,56321,53
1745878195.053448,192.168.12.1,192.168.12.167,TCP,53,56323
1745878195.053448,192.168.12.1,192.168.12.167,TCP,53,56322
1745878195.053746,192.168.12.167,192.168.12.1,TCP,56323,53
1745878195.053807,192.168.12.167,192.168.12.1,TCP,56322,53
1745878195.053885,192.168.12.167,192.168.12.1,TCP,56323,53
1745878195.053953,192.168.12.167,192.168.12.1,TCP,56323,53
1745878195.054032,192.168.12.167,192.168.12.1,TCP,56322,53
1745878195.05407,192.168.12.167,192.168.12.1,TCP,56322,53
1745878195.054937,192.168.12.1,192.168.12.167,TCP,53,56321
1745878195.054937,192.168.12.1,192.168.12.167,TCP,53,56321
1745878195.058949,192.168.12.1,192.168.12.167,TCP,53,56321
1745878195.058949,192.168.12.1,192.168.12.167,TCP,53,56322
1745878195.058949,192.168.12.1,192.168.12.167,TCP,53,56323
1745878195.058949,192.168.12.1,192.168.12.167,TCP,53,56323
1745878195.058949,192.168.12.1,192.168.12.167,TCP,53,56322
1745878195.059451,192.168.12.167,192.168.12.1,TCP,56321,53
1745878195.06416,192.168.12.1,192.168.12.167,TCP,53,56321
1745878195.064278,192.168.12.167,192.168.12.1,TCP,56321,53
1745878195.094538,192.168.12.1,192.168.12.167,TCP,53,56323
1745878195.094851,192.168.12.167,192.168.12.1,TCP,56323,53
1745878195.099688,192.168.12.1,192.168.12.167,TCP,53,56323
1745878195.099766,192.168.12.167,192.168.12.1,TCP,56323,53
1745878195.130647,192.168.12.1,192.168.12.167,TCP,53,56322
1745878195.131002,192.168.12.167,192.168.12.1,TCP,56322,53
1745878195.13631,192.168.12.1,192.168.12.167,TCP,53,56322
1745878195.136396,192.168.12.167,192.168.12.1,TCP,56322,53
1745878195.419339,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878196.443916,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878197.467769,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878198.343844,192.168.12.167,192.168.12.1,UDP,60609,53
1745878198.343849,192.168.12.167,192.168.12.1,UDP,52408,53
1745878198.349454,192.168.12.1,192.168.12.167,UDP,53,52408
1745878198.369175,192.168.12.1,192.168.12.167,UDP,53,60609
1745878198.373637,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.415769,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.416187,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.424202,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.467501,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.467501,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.467501,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.467851,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.477942,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.478167,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.491613,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878198.517881,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.517881,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.518154,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.565994,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.567041,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.627169,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.670141,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.670678,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.711439,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.711439,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.711689,192.168.12.167,140.82.113.4,TCP,56326,443
1745878198.716318,140.82.113.4,192.168.12.167,TCP,443,56326
1745878198.868926,192.168.12.167,140.82.113.4,TCP,56329,443
1745878198.906098,140.82.113.4,192.168.12.167,TCP,443,56329
1745878198.906398,192.168.12.167,140.82.113.4,TCP,56329,443
1745878198.914144,192.168.12.167,140.82.113.4,TCP,56329,443
1745878198.956443,140.82.113.4,192.168.12.167,TCP,443,56329
1745878198.956443,140.82.113.4,192.168.12.167,TCP,443,56329
1745878198.956443,140.82.113.4,192.168.12.167,TCP,443,56329
1745878198.956858,192.168.12.167,140.82.113.4,TCP,56329,443
1745878198.966313,192.168.12.167,140.82.113.4,TCP,56329,443
1745878198.966529,192.168.12.167,140.82.113.4,TCP,56329,443
1745878199.007091,140.82.113.4,192.168.12.167,TCP,443,56329
1745878199.007091,140.82.113.4,192.168.12.167,TCP,443,56329
1745878199.007425,192.168.12.167,140.82.113.4,TCP,56329,443
1745878199.022267,140.82.113.4,192.168.12.167,TCP,443,56329
1745878199.023422,192.168.12.167,140.82.113.4,TCP,56329,443
1745878199.080142,140.82.113.4,192.168.12.167,TCP,443,56329
1745878199.081832,192.168.12.167,140.82.113.4,TCP,56329,443
1745878199.082322,192.168.12.167,140.82.113.4,TCP,56329,443
1745878199.121934,140.82.113.4,192.168.12.167,TCP,443,56329
1745878199.121934,140.82.113.4,192.168.12.167,TCP,443,56329
1745878199.122212,192.168.12.167,140.82.113.4,TCP,56329,443
1745878199.124941,140.82.113.4,192.168.12.167,TCP,443,56329
1745878199.318669,192.168.12.167,192.168.12.1,UDP,64573,53
1745878199.318992,192.168.12.167,192.168.12.1,UDP,52936,53
1745878199.319225,192.168.12.167,192.168.12.1,UDP,57071,53
1745878199.334808,192.168.12.1,192.168.12.167,UDP,53,64573
1745878199.334808,192.168.12.1,192.168.12.167,UDP,53,52936
1745878199.341248,192.168.12.1,192.168.12.167,UDP,53,57071
1745878199.342119,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.392445,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.392675,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.394302,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.394302,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.447186,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.447186,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.447186,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.447186,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.447621,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.448525,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.448738,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.448982,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.49738,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.49738,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.49738,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.49738,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.497659,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.497917,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.515779,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878199.579782,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.585676,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.665151,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.69074,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.706201,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.754435,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.825087,140.82.112.5,192.168.12.167,TCP,443,56330
1745878199.870162,192.168.12.167,140.82.112.5,TCP,56330,443
1745878199.945078,192.168.12.167,140.82.112.26,TCP,56221,443
1745878199.979207,192.168.12.167,3.17.45.182,TCP,59848,443
1745878199.980127,192.168.12.167,3.17.45.182,TCP,59852,443
1745878199.980928,192.168.12.167,3.17.45.182,TCP,59804,443
1745878199.991783,140.82.112.26,192.168.12.167,TCP,443,56221
1745878200.072369,3.17.45.182,192.168.12.167,TCP,443,59804
1745878200.072369,3.17.45.182,192.168.12.167,TCP,443,59848
1745878200.076755,3.17.45.182,192.168.12.167,TCP,443,59852
1745878200.437477,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878200.523878,192.168.12.167,140.82.112.5,TCP,56330,443
1745878200.571437,140.82.112.5,192.168.12.167,TCP,443,56330
1745878200.674773,140.82.112.5,192.168.12.167,TCP,443,56330
1745878200.721073,192.168.12.167,140.82.112.5,TCP,56330,443
1745878201.461459,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878201.970851,192.168.12.167,121.199.22.56,TCP,56300,80
1745878202.485497,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878202.508632,192.168.12.167,192.168.12.1,UDP,55141,53
1745878202.508647,192.168.12.167,192.168.12.1,UDP,49950,53
1745878202.529765,192.168.12.1,192.168.12.167,UDP,53,55141
1745878202.53429,192.168.12.1,192.168.12.167,UDP,53,49950
1745878202.543573,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.611154,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.611392,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.617114,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.726686,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.746647,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.746647,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.746647,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.746647,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.746647,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.746984,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.747086,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.747158,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.747226,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.747303,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.769276,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.876419,20.42.73.27,192.168.12.167,TCP,443,56331
1745878202.876671,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.881182,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.881304,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.881304,192.168.12.167,20.42.73.27,TCP,56331,443
1745878202.947364,20.42.73.27,192.168.12.167,TCP,443,56331
1745878203.010836,192.168.12.167,3.17.45.182,TCP,59804,443
1745878203.03902,20.42.73.27,192.168.12.167,TCP,443,56331
1745878203.039406,192.168.12.167,20.42.73.27,TCP,56331,443
1745878203.056867,3.17.45.182,192.168.12.167,TCP,443,59804
1745878203.056867,3.17.45.182,192.168.12.167,TCP,443,59804
1745878203.103603,192.168.12.167,3.17.45.182,TCP,59804,443
1745878203.407116,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878204.00707,192.168.12.167,3.17.45.182,TCP,59848,443
1745878204.007278,192.168.12.167,3.17.45.182,TCP,59852,443
1745878204.064815,3.17.45.182,192.168.12.167,TCP,443,59848
1745878204.064815,3.17.45.182,192.168.12.167,TCP,443,59852
1745878204.064815,3.17.45.182,192.168.12.167,TCP,443,59852
1745878204.064815,3.17.45.182,192.168.12.167,TCP,443,59848
1745878204.113483,192.168.12.167,3.17.45.182,TCP,59852,443
1745878204.113485,192.168.12.167,3.17.45.182,TCP,59848,443
1745878204.431142,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878204.557837,192.168.12.167,20.42.73.27,TCP,56331,443
1745878205.455292,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878205.538242,192.168.12.167,192.168.12.1,UDP,52479,53
1745878205.555543,192.168.12.1,192.168.12.167,UDP,53,52479
1745878205.560438,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.611612,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.611868,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.62413,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.667622,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.667622,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.667622,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.667942,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.670517,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.670748,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.670805,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.670857,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.670995,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.71456,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.71456,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.71456,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.71456,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.71456,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.714897,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.714995,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.715228,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.732682,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.732961,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.737556,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.737556,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.737556,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.737556,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.737759,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.737895,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.738762,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.738864,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.785948,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.785948,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.797223,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.797223,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.797223,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.797484,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.797594,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.863758,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.865366,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.90596,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.90618,192.168.12.167,140.82.113.4,TCP,56334,443
1745878205.911084,140.82.113.4,192.168.12.167,TCP,443,56334
1745878205.916241,140.82.113.4,192.168.12.167,TCP,443,56334
1745878206.316095,192.168.12.167,192.168.12.1,UDP,56824,53
1745878206.316708,192.168.12.167,192.168.12.1,UDP,54103,53
1745878206.317051,192.168.12.167,192.168.12.1,UDP,49664,53
1745878206.317425,192.168.12.167,40.71.11.167,TCP,50561,443
1745878206.339366,192.168.12.1,192.168.12.167,UDP,53,56824
1745878206.344794,192.168.12.1,192.168.12.167,UDP,53,54103
1745878206.344794,192.168.12.1,192.168.12.167,UDP,53,49664
1745878206.420586,40.71.11.167,192.168.12.167,TCP,443,50561
1745878206.466091,192.168.12.167,40.71.11.167,TCP,50561,443
1745878206.478882,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878206.859961,192.168.12.167,170.114.1.179,TCP,59787,443
1745878206.902083,170.114.1.179,192.168.12.167,TCP,443,59787
1745878206.948999,192.168.12.167,170.114.1.179,TCP,59787,443
1745878206.995322,192.168.12.167,192.168.12.1,UDP,57186,53
1745878206.995331,192.168.12.167,192.168.12.1,UDP,53179,53
1745878207.027064,192.168.12.1,192.168.12.167,UDP,53,57186
1745878207.027064,192.168.12.1,192.168.12.167,UDP,53,53179
1745878207.047629,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.134822,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.135051,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.144732,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.230096,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.230096,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.230096,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.230096,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.230096,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.230388,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.230483,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.230538,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.230594,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.230675,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.331674,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.402101,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878207.424639,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.424892,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.440842,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.442034,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.442034,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.532413,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.532413,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.53267,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.544786,20.189.173.10,192.168.12.167,TCP,443,56335
1745878207.54517,192.168.12.167,20.189.173.10,TCP,56335,443
1745878207.729973,192.168.12.167,134.224.240.221,TCP,59812,443
1745878207.824196,134.224.240.221,192.168.12.167,TCP,443,59812
1745878208.42474,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878208.636401,192.168.12.167,192.168.12.1,UDP,49715,53
1745878208.636829,192.168.12.167,192.168.12.1,UDP,52191,53
1745878208.637196,192.168.12.167,192.168.12.1,UDP,60733,53
1745878208.637706,192.168.12.167,104.208.16.88,TCP,50572,443
1745878208.637887,192.168.12.167,104.208.16.88,TCP,50572,443
1745878208.638082,192.168.12.167,104.208.16.88,TCP,50572,443
1745878208.638082,192.168.12.167,104.208.16.88,TCP,50572,443
1745878208.638082,192.168.12.167,104.208.16.88,TCP,50572,443
1745878208.661756,192.168.12.1,192.168.12.167,UDP,53,49715
1745878208.664447,192.168.12.1,192.168.12.167,UDP,53,60733
1745878208.666485,192.168.12.1,192.168.12.167,UDP,53,52191
1745878208.705235,104.208.16.88,192.168.12.167,TCP,443,50572
1745878208.705235,104.208.16.88,192.168.12.167,TCP,443,50572
1745878208.715932,104.208.16.88,192.168.12.167,TCP,443,50572
1745878208.757901,192.168.12.167,104.208.16.88,TCP,50572,443
1745878208.820351,104.208.16.88,192.168.12.167,TCP,443,50572
1745878208.821848,192.168.12.167,104.208.16.88,TCP,50572,443
1745878208.931242,104.208.16.88,192.168.12.167,TCP,443,50572
1745878209.381546,52.168.117.170,192.168.12.167,TCP,443,50443
1745878209.586809,192.168.12.167,134.224.240.221,TCP,59812,443
1745878209.637294,134.224.240.221,192.168.12.167,TCP,443,59812
1745878209.637294,134.224.240.221,192.168.12.167,TCP,443,59812
1745878209.677727,192.168.12.167,134.224.240.221,TCP,59812,443
1745878209.929989,192.168.12.167,192.168.12.1,UDP,63817,53
1745878209.94962,192.168.12.1,192.168.12.167,UDP,53,63817
1745878209.950969,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.03768,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.037955,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.039054,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.150317,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.150317,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.150317,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.150317,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.150317,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.15061,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.1507,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.150761,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.150812,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.150886,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.167437,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.273114,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.273405,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.274801,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.393023,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.472505,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878210.472584,192.168.12.141,224.0.0.251,UDP,5353,5353
1745878210.678579,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878210.682507,104.208.16.92,192.168.12.167,TCP,443,56338
1745878210.68283,192.168.12.167,104.208.16.92,TCP,56338,443
1745878210.882197,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878211.087872,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878211.394772,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878211.395132,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878211.4966,192.168.12.141,224.0.0.251,UDP,5353,5353
1745878211.599645,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878211.601298,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878211.755997,20.197.71.89,192.168.12.167,TCP,443,59919
1745878211.756945,192.168.12.167,20.197.71.89,TCP,59919,443
1745878211.907341,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878211.907702,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878212.045789,20.197.71.89,192.168.12.167,TCP,443,59919
1745878212.418337,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878212.93158,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878213.008407,192.168.12.167,3.17.45.182,TCP,59804,443
1745878213.054466,3.17.45.182,192.168.12.167,TCP,443,59804
1745878213.103767,192.168.12.167,3.17.45.182,TCP,59804,443
1745878213.442311,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878213.564182,192.168.12.167,104.208.16.88,TCP,50572,443
1745878213.564305,192.168.12.167,104.208.16.88,TCP,50572,443
1745878213.564305,192.168.12.167,104.208.16.88,TCP,50572,443
1745878213.640245,104.208.16.88,192.168.12.167,TCP,443,50572
1745878213.640245,104.208.16.88,192.168.12.167,TCP,443,50572
1745878213.647877,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878213.686342,192.168.12.167,104.208.16.88,TCP,50572,443
1745878213.873471,192.168.12.167,52.200.46.145,TCP,61640,443
1745878213.920834,52.200.46.145,192.168.12.167,TCP,443,61640
1745878214.016024,192.168.12.167,3.17.45.182,TCP,59848,443
1745878214.016309,192.168.12.167,3.17.45.182,TCP,59852,443
1745878214.069856,3.17.45.182,192.168.12.167,TCP,443,59848
1745878214.071976,3.17.45.182,192.168.12.167,TCP,443,59852
1745878214.110052,192.168.12.167,3.17.45.182,TCP,59848,443
1745878214.125001,192.168.12.167,3.17.45.182,TCP,59852,443
1745878214.466351,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878214.466428,192.168.12.141,224.0.0.251,UDP,5353,5353
1745878214.877218,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878214.897905,140.82.112.26,192.168.12.167,TCP,443,56221
1745878214.898289,192.168.12.167,140.82.112.26,TCP,56221,443
1745878214.940988,140.82.112.26,192.168.12.167,TCP,443,56221
1745878214.979828,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878215.388258,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878216.412219,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878217.435843,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878217.64217,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878218.459536,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878218.490614,140.82.114.21,192.168.12.167,TCP,443,56170
1745878218.491311,192.168.12.167,140.82.114.21,TCP,56170,443
1745878218.492558,140.82.114.21,192.168.12.167,TCP,443,56170
1745878218.492766,192.168.12.167,140.82.114.21,TCP,56170,443
